类别,专业,民族,性别,成绩1,成绩2,成绩3,成绩4,成绩5,成绩6,成绩7,成绩8,成绩9,成绩10,成绩11,成绩12,成绩13,成绩14,成绩15,成绩16,成绩17,成绩18,成绩19,成绩20,图书馆天数,奖项数,户口性质,户籍,外语,月均刷卡天数,月均消费金额,恩格尔系数,餐饮月均总额,月均早餐次数,平均每笔早餐金额,早餐金额方差,月均午餐次数,平均每笔午餐金额,午餐金额方差,月均晚餐次数,平均每笔晚餐金额,晚餐金额方差,月均宵夜次数,平均每笔宵夜金额,宵夜金额方差,月均超市次数,超市月均金额,月均水果次数,水果月均金额,月均其他次数,其他月均金额,月均洗澡次数,pos机类型数,GDP,专业-1,专业-2,专业-3,助学岗位,贫困生
2,59,3,1,0.36112228,0.449318409,0.63677305,0.356921494,-0.057336234,0.423554838,0.64237684,-0.076376244,-0.796097994,0.562978506,0.159522027,0.355134398,-0.412429929,-0.303178012,-0.070132419,0.351947278,0.745203078,-0.546866357,-0.010659425,0.401972741,0,2,城镇应届,甘肃,84.5,4.666666667,19.89166667,0.131545873,2.616666667,0.5,1.483333333,0.505666667,0.083333333,11.5,0,0.083333333,11,0,0,0,0,0.583333333,16.82857143,0,0,0,0,13.16666667,13,1.467,0.375,0.3125,0.1875,0,0
3,59,3,1,0.360843927,0.450416833,0.633548021,0.357445866,-0.058729578,0.423744082,0.642561018,-0.07580328,-0.796040177,0.563459098,0.157212764,0.354440868,-0.412103862,-0.305317283,-0.068263344,0.348050892,0.743997335,-0.54619962,-0.01059027,0.403971732,0,3,城镇应届,西藏,79.25,4.666666667,6.931666667,0.144265448,1,0,0,0,0.083333333,1,0,0.166666667,5.5,40.5,0,0,0,0.166666667,6.05,0,0,0,0,12.08333333,6,1.3639,0.375,0.3125,0.1875,0,0
0,86,20,1,0.37845248,0.494446248,0.519295275,0.33929345,-0.111214019,0.462435544,0.520734787,-0.021033479,-0.829780757,0.568621457,0.27726084,0.432175308,-0.33691293,-0.366669774,-0.115900397,0.365101457,0.742882431,-0.553706288,0.064893603,0.341224819,17,1,农村往届,新疆,69,4.25,36.91166667,0.370704836,13.68333333,0,0,0,2,4.925,10.51326087,0.333333333,11.5,33,0,0,0,2.166666667,9.429230769,0,0,0,0,4.833333333,21,1.8355,0.461538462,0.384615385,0.076923077,0,0
3,8,3,1,0.262934268,0.948932886,-0.120663524,0.29018876,-0.030350894,0.191612527,0.788769424,-5.45E-04,-0.681076229,0.297456682,-0.375771642,0.323961407,-0.074798524,-0.596349716,0.347382724,0.176380351,0.561329663,-0.30589205,0.509818792,0.25409466,56,1,城镇应届,山东,85.16666667,17.5,174.2083333,0.473126046,82.4225,9.333333333,1.595535714,1.776646557,10.5,5.307698413,9.12133946,2.416666667,4.882758621,6.870763547,0,0,0,8.5,9.296960784,0,0,0,0,33.16666667,44,2.4685,0.133333333,0.4,0.466666667,0,0
3,86,23,0,0.376762003,0.456006289,0.46610561,0.404025704,-0.021805184,0.479606479,0.461748958,-0.208432019,-0.749323964,0.662319839,0.246846139,0.433144748,-0.334076196,-0.460145235,-0.032140456,0.452618539,0.823908985,-0.512041211,-0.068290874,0.404179752,23,0,城镇应届,宁夏,67.33333333,16,260.0291667,0.826378451,214.8825,2.5,1.893333333,2.533057471,20.25,6.329588477,17.39575438,13.75,5.961818182,16.16237472,0,0,0,5.166666667,7.519032258,0,0,0,0,18.33333333,49,1.8832,0.461538462,0.384615385,0.076923077,0,0
1,59,3,0,0.352061391,0.429475486,0.669435859,0.354903787,-0.015277979,0.408019245,0.638005674,-0.071271986,-0.68846786,0.583421707,0.140219182,0.369828701,-0.421036422,-0.307775229,-0.076536663,0.431933224,0.796474814,-0.589404404,-0.05791137,0.377305061,23,7,农村应届,河南,74.66666667,11.75,146.8166667,0.862027472,126.56,1.166666667,2.6,4.350769231,9.75,5.164957265,8.123330386,12.08333333,6.055310345,126.0021515,0,0,0,1.833333333,9.045454545,0,0,0,0,10.58333333,47,1.8443,0.375,0.3125,0.1875,0,2131401025
1,86,21,0,0.336132377,0.517130435,0.560509264,0.366537213,-0.075308241,0.527135432,0.657248437,0.045283083,-0.658912063,0.508286893,0.131872028,0.320891798,-0.473534584,-0.35921523,-0.101011969,0.260476649,0.718889058,-0.717166424,-0.13413313,0.412448943,6,2,农村应届,西藏,44.30555556,12.66666667,200.9441667,0.96831624,194.5775,2.75,1.563636364,1.041761364,21,4.534920635,5.767381269,22.66666667,4.193125,8.000044442,0,0,0,0.5,8.766666667,0,0,0,0,3.083333333,64,1.3639,0.461538462,0.384615385,0.076923077,2131401026,2131401026
1,86,21,0,0.326513231,0.538424134,0.57481128,0.380228698,-0.037000023,0.520673871,0.641445816,0.045155153,-0.658001959,0.496448994,0.181205958,0.354226619,-0.475007236,-0.312995672,-0.150351942,0.264634669,0.712296188,-0.69238472,-0.10728842,0.424664974,5,4,农村应届,西藏,49.88888889,12.33333333,181.1716667,0.944868127,171.1833333,4.083333333,2.16122449,2.040340136,15.75,5.353439153,4.362075875,15.25,5.117486339,7.677604636,0,0,0,0.833333333,9.708,0,0,0,0,2.916666667,55,1.3639,0.461538462,0.384615385,0.076923077,0,2131401027
1,59,3,0,0.416321129,0.398874074,0.609347224,0.285058171,-0.120005168,0.439605057,0.643090963,-0.043563236,-0.736672878,0.56653446,0.197390988,0.362537056,-0.380934179,-0.308523208,-0.107049368,0.40932709,0.744603693,-0.565934241,0.015153921,0.383248031,11,6,城镇应届,陕西,68.33333333,8.916666667,156.0783333,0.884929576,138.1183333,2.083333333,1.808,1.743266667,9.333333333,6.438571429,12.23531326,9.666666667,7.681896552,87.94340855,0,0,0,1.5,10.59,0,0,0,0,5.166666667,43,1.8874,0.375,0.3125,0.1875,2131401028,2131401028
1,59,3,0,0.420397103,0.484856278,0.566650927,0.400035828,0.006477485,0.407101244,0.486317426,-0.045412995,-0.703566432,0.664199114,0.216121882,0.38334462,-0.361567944,-0.409885705,-0.080104552,0.477122754,0.759497821,-0.522299588,-0.086249031,0.423761487,68,1,城镇应届,江苏,74.33333333,14.41666667,222.4616667,0.792346247,176.2666667,3.083333333,2.32972973,4.734369369,22.33333333,5.059328358,9.425402543,11.33333333,4.949264706,10.21670316,0,0,0,5.083333333,8.339016393,0,0,0,0,10.08333333,52,3.207,0.375,0.3125,0.1875,0,0
1,59,3,0,0.395929515,0.416740626,0.514707863,0.334846705,-0.16960153,0.424886793,0.572986424,-0.154921561,-0.872955739,0.597548842,0.32998848,0.428712308,-0.344969988,-0.290074497,-0.03321391,0.369529903,0.813765049,-0.553153932,0.025282124,0.283512294,52,7,城镇应届,陕西,86,6.166666667,87.77166667,0.962155593,84.45,0.25,4.166666667,12.58333333,10.66666667,5.8328125,11.59198573,3.833333333,5.52826087,10.40251691,0,0,0,0.166666667,19.5,0,0,0,0,0.25,39,1.8874,0.375,0.3125,0.1875,0,0
1,86,21,0,0.404642642,0.451957524,0.510832727,0.355912387,-0.095162384,0.513619959,0.624981701,-0.028707966,-0.75443238,0.568315804,0.2382534,0.330564529,-0.356924117,-0.342305988,-0.166447699,0.379566789,0.653401911,-0.598560214,-0.040662628,0.370195478,0,3,农村应届,西藏,54.58333333,8.916666667,127.1283333,0.914954705,116.3166667,1.75,2.99047619,2.824904762,9.833333333,6.352542373,3.787472114,9.583333333,5.073043478,7.264968726,0,0,0,0.666666667,11.9125,0,0,0,0,4.416666667,53,1.3639,0.461538462,0.384615385,0.076923077,0,2131401031
2,96,3,0,0.087337621,0.306440771,-0.342369378,0.417600423,-0.48194012,-0.20210962,1.241273999,-0.006880044,-0.788173497,0.184571847,0.087856047,0.456619859,-0.346432775,0.074415423,0.001308653,0.092716925,0.622681379,0.138564706,0.606660545,0.435411662,8,7,城镇应届,江苏,82.25,6.333333333,100.6233333,0.867741081,87.315,0.083333333,3.4,0,6.666666667,6.507625,12.63773479,6.25,6.9836,14.65914497,0,0,0,0.583333333,20.27142857,0,0,0,0,2.916666667,37,3.207,0.125,0.25,0.3125,0,0
3,37,3,0,0.084117033,0.40951544,0.048738211,0.792148471,-0.024589211,-0.247234404,0.716301203,-0.177267805,-0.475649744,0.278302342,-0.103209712,0.906631768,-0.34436816,-0.504842222,0.399771899,0.100697652,0.8577829,0.065384381,-0.100969352,0.534059346,94,0,城镇往届,河南,62.16666667,12.91666667,129.9291667,0.971933425,126.2825,6.75,2.337037037,3.770611111,13.83333333,5.624156627,10.27428019,5.666666667,5.745294118,10.241082,0.083333333,1.8,0,0.5,4.25,0,0,0,0,5.5,47,1.8443,0.338709677,0.435483871,0.177419355,0,0
0,96,3,0,0.108724751,0.400192797,-0.390578449,0.395587325,-0.410212934,-0.109062783,1.34480834,0.059607934,-0.698151648,0.223608688,0.063416526,0.39655599,-0.254440635,0.260365099,0.079869114,0.117893353,0.610418558,0.124496363,0.472314835,0.384797037,0,0,城镇应届,北京,54.25,5.333333333,104.9583333,0.997078206,104.6516667,3.166666667,3.686842105,6.803335704,9.166666667,5.637272727,12.99722185,6.333333333,6.521315789,12.90687291,0,0,0,0.083333333,0.1,0,0,0,0,0.583333333,36,5.253,0.125,0.25,0.3125,0,0
3,59,3,0,0.42664206,0.451602608,0.560388684,0.301191151,-0.139059484,0.46427241,0.557266533,-0.036528993,-0.875304282,0.503555596,0.281705111,0.383595318,-0.310124546,-0.347556204,-0.167780399,0.447745413,0.662603259,-0.506652117,0.140449136,0.360729367,5,1,城镇往届,陕西,73.75,2.166666667,21.68583333,0.939361334,20.37083333,1.333333333,1.5625,0.6905,0.833333333,5.8,11.06666667,3,4.484722222,5.630974206,0,0,0,0.083333333,3,0,0,0,0,2.333333333,35,1.8874,0.375,0.3125,0.1875,0,0
2,38,3,1,0.386808276,0.520371377,-0.347337484,0.424471945,-0.171076998,3.28E-04,1.032086968,-0.04895528,-0.972395182,-0.154919729,0.022236863,0.100552075,-0.241043523,-0.488971293,0.623884261,0.447823197,0.503617465,-0.48246944,-0.619652748,0.073362246,33,7,城镇应届,安徽,79.5,8.083333333,91.62083333,0.61771795,56.59583333,0.5,3.333333333,1.066666667,4.75,5.4,6.701071429,6.666666667,4.391875,4.664015427,0,0,0,4,8.445833333,0,0,0,0,1.916666667,48,1.9998,0.456521739,0.456521739,0.065217391,2131501001,0
3,38,3,1,0.43681711,0.395719558,-0.491892338,0.474600792,-0.117610067,-0.024685187,1.010782123,-0.059905238,-0.955513537,-0.109927744,0.125655919,0.178792313,-0.159847915,-0.614356399,0.591007769,0.444982708,0.427317053,-0.447606891,-0.616076469,0.036799613,49,8,城镇应届,黑龙江,87.25,8.5,140.9025,0.795816256,112.1325,3.083333333,2.956756757,5.187522523,10,5.1585,11.37461622,9.833333333,5.230254237,12.89115293,0,0,0,3.833333333,6.992608696,0,0,0,0,3.25,59,1.9838,0.456521739,0.456521739,0.065217391,2131501002,2131501002
2,38,16,1,0.384155005,0.44293955,-0.302057952,0.455246061,-0.165271685,-0.070551403,1.157543898,0.004350208,-0.920711517,-0.211830363,0.005617347,0.14306058,-0.202095062,-0.357396156,0.583031476,0.378760785,0.45055142,-0.462425828,-0.694555759,0.103978463,13,4,城镇应届,江西,81.5,15.75,277.6233333,0.93428146,259.3783333,8.916666667,2.38317757,1.670280374,20.41666667,5.357795918,9.481980368,22,5.851818182,14.46010315,0,0,0,2.333333333,6.925,0,0,0,0,5,62,2.011,0.456521739,0.456521739,0.065217391,0,0
2,38,3,1,0.397591591,0.411702305,-0.489529133,0.510142148,-0.078422241,0.052489553,1.043601155,-0.089385606,-1.047864914,-0.104122788,0.082199849,0.218395218,-0.193017438,-0.502792954,0.601363242,0.345942736,0.392503768,-0.241475299,-0.6824283,0.113803558,34,7,城镇应届,陕西,87,15.41666667,215.7183333,0.836901515,180.535,2.416666667,3.248275862,5.479014778,19.75,4.697890295,9.775461632,18.16666667,4.398256881,10.68287805,0,0,0,4.583333333,6.360727273,0,0,0,0,9.333333333,69,1.8874,0.456521739,0.456521739,0.065217391,2131501004,0
1,38,3,0,0.437165618,0.441254705,-0.391110241,0.447808772,-0.100291044,-0.02389884,1.098544478,-0.102791645,-0.830365598,-0.186227918,0.008718218,0.224188924,-0.266867071,-0.448836863,0.593078613,0.412663519,0.437026322,-0.473689884,-0.732836664,0.06376145,37,5,农村应届,河北,80.25,18.5,364.6358333,0.680210621,248.0291667,3.25,2.674358974,2.713009447,28.75,4.506086957,8.182143074,27.16666667,4.041257669,7.924946413,0,0,0,15.91666667,7.110994764,0,0,0,0,8.916666667,72,1.9725,0.456521739,0.456521739,0.065217391,2131501005,2131501005
2,38,3,0,0.43201974,0.406044215,-0.521581054,0.532722592,-0.032157887,-0.038146935,0.995333493,-0.066691771,-1.078159094,-0.058651116,-0.006858626,0.260350794,-0.147742242,-0.542455554,0.599031031,0.306007355,0.3996149,-0.273600131,-0.660321534,0.117741495,88,0,城镇应届,安徽,66.6,15.33333333,251.9616667,0.90768437,228.7016667,11.41666667,3.260583942,6.12725848,16,5.486041667,9.513827182,20.16666667,5.14214876,9.931660094,0,0,0,2.916666667,6.368571429,0,0,0,0,11.91666667,51,1.9998,0.456521739,0.456521739,0.065217391,2131501006,0
1,38,3,0,0.387410015,0.372104526,-0.328584224,0.471058309,-0.046363719,-0.107678786,1.131592035,0.027197871,-0.777025759,-0.14287281,0.014168482,0.221693665,-0.207823038,-0.456097752,0.680823088,0.424855083,0.524050951,-0.418386191,-0.751999974,0.075705975,29,1,城镇应届,辽宁,69,18.75,305.19,0.621705604,189.7383333,1.416666667,3.423529412,6.159411765,13.91666667,6.197005988,8.871015078,18.33333333,5.380727273,9.964328236,0,0,0,12.25,8.827346939,0,0,0,0,12.08333333,57,2.604,0.456521739,0.456521739,0.065217391,0,0
1,38,3,0,0.343209743,0.354289055,-0.536629081,0.404887021,-0.063740909,-0.001651453,1.194142342,0.064364202,-0.76177305,-0.172954828,-0.013848849,0.344720036,-0.228275523,-0.473728716,0.737602592,0.238415152,0.433935404,-0.277385682,-0.771791697,0.128555194,17,6,城镇应届,浙江,77.33333333,13.33333333,249.9016667,0.895845699,223.8733333,5.916666667,2.1,1.589428571,20.25,5.693251029,21.37224517,19.25,4.995324675,14.31567283,0,0,0,4.5,5.784074074,0,0,0,0,0,67,3.8529,0.456521739,0.456521739,0.065217391,2131501010,0
1,38,3,0,0.391704738,0.411555678,-0.349336594,0.497516155,-0.05088295,-0.089975052,1.164815426,-0.023804616,-0.795650005,-0.159452453,-0.032836135,0.224045321,-0.249776915,-0.406058788,0.639559925,0.376918525,0.445804477,-0.370618641,-0.749097407,0.085497402,7,0,城镇应届,山东,73.5,10.33333333,165.0158333,0.776804246,128.185,0.833333333,1.44,0.649333333,14.41666667,5.820231214,23.40929762,8.583333333,5.018640777,11.21688833,0,0,0,2.5,13.975,0,0,0,0,2.75,57,2.4685,0.456521739,0.456521739,0.065217391,2131501011,0
0,38,3,0,0.238744915,0.431699783,-0.325854391,0.325354397,-0.00817434,-0.025044441,1.036009312,0.537410378,-0.69797343,0.033978578,0.134060994,0.126594886,-0.168030724,-0.729285419,1.059740663,0.566945374,0.596230745,-0.18460381,-0.71117866,0.027850984,27,3,城镇应届,甘肃,86.75,16.33333333,275.2966667,0.621278257,171.0358333,2.666666667,2.9375,4.507580645,14.16666667,5.935176471,7.621692572,15.25,5.183879781,15.9039008,0.083333333,0.8,0,13.75,7.513636364,0,0,0,0,1.916666667,61,1.467,0.456521739,0.456521739,0.065217391,0,0
2,38,3,0,0.362748682,0.427920192,-0.485564739,0.505357265,-0.08641731,-0.028975129,1.038734913,-0.058670361,-0.969742894,-0.152934074,0.110194132,0.274308711,-0.171547294,-0.503614128,0.662230492,0.385154784,0.438301861,-0.241007909,-0.691707432,0.101378813,25,8,城镇应届,湖北,76.33333333,17.33333333,228.6458333,0.973445103,222.5741667,14.66666667,1.5875,1.192985714,27.41666667,4.726869301,6.958556937,24.33333333,2.855308219,7.630737018,0.083333333,2.6,0,3.916666667,1.089361702,0,0,0,0,10.41666667,63,2.1787,0.456521739,0.456521739,0.065217391,0,2131501013
2,11,3,0,0.178414717,0.383696944,-0.470478773,0.027601989,-0.102653503,0.016027512,1.295967698,-0.070000313,-1.082382798,-0.242907152,-0.154903397,0.216652453,-0.038648814,-0.309123307,0.605290353,0.606447756,0.632401109,-0.003962889,-0.231902584,-0.003354233,19,7,城镇应届,湖北,84.66666667,20.08333333,303.2233333,0.842058109,255.3316667,25.25,0.97359736,0.318770791,22.16666667,5.303383459,4.413007377,25.5,4.435555556,6.305939526,0.083333333,1,0,6.333333333,7.561842105,0,0,0,0,0,66,2.1787,0.173584906,0.60754717,0.116981132,2131501014,0
2,38,3,0,0.399972647,0.38631475,-0.342004448,0.497882634,-0.059560239,-0.060207494,1.13190949,0.012396231,-0.826827705,-0.186903372,0.015467102,0.228790849,-0.222956464,-0.46918866,0.670845032,0.35002321,0.464423299,-0.366407871,-0.716373384,0.108210221,9,2,农村应届,湖北,74.75,18.66666667,447.95,0.867408937,388.5558333,7.166666667,2.126744186,1.000805746,29.5,5.767231638,11.68152942,33,6.156994949,13.42119221,0,0,0,7.5,7.893444444,0,0,0,0,0.416666667,70,2.1787,0.456521739,0.456521739,0.065217391,2131501015,2131501015
2,38,3,0,0.39184919,0.376587778,-0.394020379,0.470410556,-0.071376711,-0.053146902,1.101951003,0.033741243,-0.867838562,-0.147877067,0.003329328,0.19599703,-0.181754112,-0.544089198,0.636242807,0.358605921,0.430938303,-0.393559188,-0.69660157,0.133852661,24,4,城镇应届,山西,74.66666667,18.33333333,401.6391667,0.740376416,297.3641667,4.166666667,2.624,8.293697959,27.08333333,5.827569231,9.625277098,25.91666667,4.962090032,15.77625917,0,0,0,15.41666667,6.696216216,0,0,0,0,3.25,72,1.9049,0.456521739,0.456521739,0.065217391,2131501016,2131501016
2,38,3,0,0.470521092,0.423763156,-0.353053331,0.538286328,-0.083716124,-0.043940417,0.995311916,-0.024277177,-1.081365585,-0.148898661,0.058850907,0.231085464,-0.164437979,-0.443061262,0.687675178,0.321708471,0.419553787,-0.257252485,-0.633596778,0.124904305,1,2,城镇应届,江苏,84.4,12.41666667,181.3416667,0.877321814,159.095,3.25,3.041025641,10.67879892,13.08333333,5.873121019,10.46680366,11.5,6.293188406,15.72403794,0,0,0,4,4.727083333,0,0,0,0,9.583333333,63,3.207,0.456521739,0.456521739,0.065217391,2131501017,0
3,38,3,0,0.446623504,0.394782484,-0.442770809,0.534760594,-0.102156565,-0.034379948,0.995885432,-0.017677139,-1.052345634,-0.13742581,0.128183946,0.263413787,-0.117810026,-0.45029971,0.699332952,0.3519665,0.450355023,-0.229432747,-0.635997891,0.063028879,4,0,城镇应届,北京,76.6,13.08333333,218.8933333,0.8591856,188.07,1.083333333,3.153846154,3.034358974,18.41666667,4.763122172,12.23605066,21.5,4.508488372,8.881984087,0,0,0,3.25,7.464102564,0,0,0,0,18.58333333,67,5.253,0.456521739,0.456521739,0.065217391,0,0
2,38,3,0,0.412769705,0.402228683,-0.425266027,0.422510892,-0.138744488,0.005379695,1.069173813,-0.036662694,-0.913480878,-0.109320812,0.100227289,0.149811253,-0.160746962,-0.467908919,0.637524605,0.480808973,0.523481429,-0.463829339,-0.649226308,0.01508174,81,1,城镇应届,江西,79,18.5,365.7775,0.869200994,317.9341667,10.33333333,2.243145161,2.680907914,27.41666667,5.340303951,8.626052956,28.58333333,5.183965015,9.127226338,0.166666667,1,0,7.666666667,5.991304348,0,0,0,0,7.416666667,70,2.011,0.456521739,0.456521739,0.065217391,2131501019,0
1,38,3,0,0.405282646,0.405902505,-0.463249594,0.506339371,-0.11446815,-0.049923498,1.055631161,-0.04503556,-0.980627775,-0.120786421,0.102763593,0.232409954,-0.1479927,-0.461906999,0.61720562,0.421112239,0.430155873,-0.301298022,-0.680235565,0.060093854,7,0,城镇应届,湖南,80.25,16.91666667,237.4533333,0.634054411,150.5583333,5,2.093333333,2.002327684,14,4.825,6.896497006,14,5.181547619,7.932172441,0,0,0,10.75,7.771472868,0,0,0,0,7.333333333,67,2.1115,0.456521739,0.456521739,0.065217391,0,0
1,38,3,0,0.428259552,0.334884614,-0.341864705,0.525566041,-0.05429484,-0.052799243,1.128777742,0.058080126,-0.809994876,-0.111559577,0.019416733,0.237531304,-0.197248966,-0.398809522,0.716389537,0.381115437,0.517182708,-0.334671229,-0.775250316,0.06785766,4,0,城镇应届,福建,75.5,13.5,263.3516667,0.96059768,252.975,4.583333333,4.170909091,7.08247138,24.91666667,4.610702341,7.804247492,26.83333333,4.402795031,6.650864438,0.083333333,10,0,1.083333333,8.761538462,0,0,0,0,1.75,60,2.7608,0.456521739,0.456521739,0.065217391,0,0
1,38,3,0,0.422336906,0.418629885,-0.304825991,0.445887506,-0.092287272,-0.056515429,1.16133821,-0.005332104,-0.806270301,-0.140051499,0.015726516,0.153449848,-0.226935938,-0.389544278,0.626027167,0.419458658,0.492399305,-0.47070998,-0.750647843,0.065449521,45,6,农村应届,云南,74,19.58333333,481.1375,0.822834775,395.8966667,9.083333333,1.585321101,1.662004757,32.75,5.934605598,3.54783001,34.25,5.463892944,4.824921393,0,0,0,10.5,7.537539683,0,0,0,0,12,65,1.672,0.456521739,0.456521739,0.065217391,2131501022,2131501022
3,38,3,0,0.350301266,0.386163861,-0.322851002,0.466844797,-0.197122604,-0.143884897,1.082156777,-0.095275722,-0.957691193,-0.241582781,0.114910059,0.195839554,-0.24524568,-0.500050306,0.609716535,0.445808977,0.481948555,-0.461223632,-0.657707512,0.075221166,3,7,城镇应届,浙江,87,16.08333333,269.0458333,0.722760992,194.4558333,3,3.413888889,5.440087302,15.5,6.018655914,9.662599805,16.58333333,5.482914573,6.027751058,0,0,0,10.41666667,6.81616,0,0,0,0,9.083333333,50,3.8529,0.456521739,0.456521739,0.065217391,2131501024,0
2,38,3,0,0.362335503,0.397493005,-0.35655123,0.503648818,-0.038338751,-0.045253564,1.135094404,-0.031417672,-0.830432832,-0.171836928,-0.002749545,0.243070394,-0.289049774,-0.472027034,0.637182891,0.358319044,0.454100311,-0.327561557,-0.774640262,0.141334936,44,8,城镇应届,山东,86.25,10.16666667,121.3141667,0.836835489,101.52,0.083333333,0.8,0,7.833333333,5.907659574,10.46681382,9.916666667,5.564033613,12.26070902,0,0,0,3,5.676944444,0,0,0,0,7.916666667,44,2.4685,0.456521739,0.456521739,0.065217391,0,2131501025
1,38,3,0,0.376622945,0.402482957,-0.346361369,0.485035181,-0.097235538,-0.093381226,1.1644485,-0.047151089,-0.846666694,-0.17399618,0.012855601,0.207766473,-0.243411466,-0.384787232,0.607154429,0.414684772,0.444174558,-0.38507846,-0.738720596,0.093123734,4,4,城镇应届,陕西,71.66666667,4.416666667,48.80666667,0.673712608,32.88166667,0.083333333,5.4,0,3.166666667,6.202631579,28.81107397,2.833333333,4.514117647,8.447115865,0,0,0,1.666666667,8.678,0,0,0,0,4.666666667,32,1.8874,0.456521739,0.456521739,0.065217391,0,2131501026
